sample	pop	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32
HR1603	savignii	0.085362656	-0.015727339	0.136245594	0.053236404	0.147623552	0.071003288	-0.049282733	0.121220888	-0.154299824	-0.020742184	0.063234635	-0.106103686	-0.125453087	0.004593553	0.049328912	0.06366388	-0.02991508	0.059926322	-0.067326275	-0.010290272	0.04407559	-0.001030487	0.008308624	0.014954525	-0.043524986	0.01674171	0.011062817	-0.006660579	-0.015171281	0.005810753	0.00609562	0.010062718
HR1601	savignii	0.082852166	-0.017350517	0.120369408	0.031188062	0.169779635	0.00803668	-0.022315052	5.34E-02	-0.057983693	-0.033654233	-0.007748959	-0.080332174	-0.134486534	-0.115984896	0.090884416	-0.032498106	0.000411557	0.021386035	-0.02063099	-0.008883945	0.015433432	-0.017766104	-9.28E-05	-0.011588184	-0.017326753	-0.007304892	0.004190655	0.002316471	-0.010761579	-0.000376596	-0.012318815	0.004581611
HR1610	savignii	0.085841507	-0.019809393	0.120039148	0.040539992	0.144243064	0.02571603	-0.032602982	0.078256505	-0.097199033	-0.02725886	0.03158825	-0.084797443	-0.123124431	-0.044531441	0.061468096	0.021205409	-0.011561785	0.035848162	-0.041585419	-0.009963147	0.011892035	-0.013316739	0.01349244	-0.003395064	-0.016354699	0.001853125	-0.001509264	0.004246249	0.006984979	-0.00081735	0.003290625	4.01E-05
HRX242019	transitiva	0.074282254	-0.009556836	0.09903796	0.0122287	0.063780777	0.013379261	-0.005528535	-0.015447467	0.078107856	-0.013190992	-0.048227959	0.043346922	0.144817585	0.068451432	-0.055716874	0.032586733	0.017881585	-0.025623206	0.041590201	0.024738693	-0.075222636	0.144846376	0.040568695	-0.015823354	-0.001203893	0.015164563	-0.023650063	0.018010516	-0.009250935	-0.031364379	0.051523678	-0.024536486
HRX242077	transitiva	0.073915539	-0.010548952	0.082311807	0.016620191	0.046346113	0.005386077	0.002521224	-0.021149675	0.057743833	-0.013027903	-0.025484618	0.026650523	0.10554694	0.065104226	-0.035926398	0.043977911	-0.004511321	-0.013633242	-0.001769604	0.010423992	0.003652539	-0.005013563	-0.004134722	-0.009037057	0.01149337	-0.001791013	-0.002301235	0.000795269	-0.009489865	-0.00361808	0.020835474	0.003867117
HRX242014	transitiva	0.075779833	-0.011645469	0.106757254	0.033276126	0.118944035	-0.042096662	0.025312813	-0.051051075	0.141949101	-0.013361008	-0.074828484	0.042832868	0.178787905	0.095795574	-0.01293196	0.068408322	-0.04131749	-0.003853257	-0.075011267	-0.027228652	0.163650389	-0.294621205	-0.056541176	0.025430822	-0.010118796	0.003094242	0.081106069	0.037058209	0.002531152	0.028705155	-0.012843032	0.015068111
HRx242007	transitiva	0.074096409	-0.011763367	0.088581536	0.021209529	0.081938801	-0.026449424	0.02133091	-0.02833366	0.069456307	-0.008518211	-0.034276283	0.018942555	0.069285577	0.032140482	-0.010696312	0.00891677	-0.000414832	0.027411445	0.00816743	0.014667405	-0.059783253	0.082785292	0.022401847	-0.016750278	0.010646747	0.028377001	-0.022017666	0.000386574	0.019561118	-0.024999149	0.004441433	0.005602024
HRX242047	transitiva	0.082315297	-0.013819823	0.101065347	0.030793059	0.069235257	0.022331873	-0.004170133	0.01128921	0.010612313	0.00357743	0.003326171	0.011603662	0.094596251	0.100042327	-0.050250953	0.072657816	-0.014380157	0.020646006	-0.004776245	0.005764961	-0.09473181	0.120002345	0.019648688	-0.003423221	-0.008477619	0.002067577	-0.024450853	0.008353014	0.009243142	0.016890654	0.030013485	0.04018629
HRx242008	transitiva	0.083038195	-0.013872845	0.095340416	0.019931908	0.059833619	0.017627111	-0.006251519	-0.007531081	0.042675486	-0.018336968	-0.023119849	0.02866953	0.109615917	0.060019027	-0.042322678	0.050703003	0.005441648	-0.010936058	0.013569949	0.002844307	-0.032298249	0.045809892	0.005017304	-0.006711537	-0.002361318	0.015395716	-0.007238442	0.004300027	-0.005807164	-0.009575377	0.009502191	0.03143612
HRx242035	transitiva	0.082861403	-0.013944391	0.108420554	0.023347876	0.081340134	0.008383652	-0.001856044	-0.02028413	0.069247743	-0.013648111	-0.043640034	0.035944111	0.146628341	0.098214289	-0.041308236	0.081642839	-0.025095964	-0.012985829	-0.036288699	-0.009436844	0.065127906	-0.116187789	-0.016574365	0.01360098	-0.000743908	0.002915905	0.0380278	0.024924718	0.000707053	0.008851313	0.010424499	0.034274281
HRx242036	transitiva	0.072536491	-0.01436993	0.098192374	0.028126074	0.124350628	-0.064341037	0.040547332	-0.072233067	0.138582405	-0.02273796	-0.087310805	0.0192434	0.121386139	0.045771563	-0.009044806	0.015107818	0.013542384	0.052341817	0.047930297	0.02605187	-0.199591874	0.353274275	0.07344106	-0.047970869	0.016703824	-0.01195739	-0.088813935	-0.038166873	0.01288662	-0.012308223	-0.054628925	0.008057607
HRx242025	transitiva	0.084605115	-0.014787864	0.086069207	0.016571037	0.05045031	0.011456598	-0.000485581	-0.007733687	0.036053982	-0.006091455	-0.024514088	0.022450238	0.098402652	0.071710703	-0.0388672	0.050534116	-0.001169105	0.006840465	0.000386575	0.010516113	-0.040861554	0.066614011	0.000930231	-0.006688796	-0.007878577	-0.003657919	-0.01043804	0.009890305	0.000754046	-0.013500602	0.001606873	0.024045149
HRX242072	transitiva	0.084317124	-0.014900003	0.113637559	0.025696343	0.088359563	0.013777646	-0.003154591	-0.014042315	0.061588875	-0.010990147	-0.042582406	0.024565888	0.133792698	0.093995758	-0.050816452	0.074389919	0.007323112	0.014605334	0.011046409	0.008978938	-0.085035359	0.141807691	0.04049553	-0.006860881	-0.003696083	0.014619284	-0.0245062	0.016373598	0.00117974	-0.009881179	0.021879169	0.017425381
HRx242002	transitiva	0.08328282	-0.016098004	0.106674031	0.033074138	0.118827811	-0.051182706	0.030126693	-0.057084253	0.151749606	-0.019571363	-0.072546223	0.040533906	0.173151475	0.075109211	0.004457607	0.084053205	-0.048138801	0.012000265	-0.089387485	-0.006666801	0.17552451	-0.305611548	-0.07909374	0.030323263	0.003028032	-0.00873714	0.084886146	0.013431415	-0.005246682	0.023574705	0.004828502	0.034053307
HRx242024	transitiva	0.082688042	-0.016395415	0.090252113	0.020711464	0.098517898	-0.042588231	2.79E-02	-0.060399949	0.108492675	-0.018068142	-0.075471835	0.02698227	0.120187314	0.049521139	-0.018390341	0.034132614	0.012851126	0.039264127	0.040359	0.018380975	-0.168248158	0.294637885	0.047270009	-0.036020591	0.007292582	-0.012647166	-0.069424161	-0.040871133	0.016227947	-0.01036136	-0.060102233	0.003686876
HRx242006	transitiva	0.084913657	-0.018147916	0.108626744	0.044261623	0.142189492	-0.082350937	0.044594613	-0.076034769	0.180218059	-0.023739938	-0.080639794	0.040507675	0.17824599	0.076350365	0.020324126	0.084169753	-0.053582151	0.018950025	-0.106571605	-0.011053818	0.186602532	-0.320301557	-0.07422583	0.029922067	0.000849723	-0.002203859	0.084400774	0.015662425	-0.003840805	0.03176906	0.001546231	0.021802526
HR316	tytleri	-0.032453256	0.102175626	-0.010140042	-0.010931798	-0.001396519	0.029263503	-0.019225818	0.028546887	-0.002870511	-0.026316319	-0.010227731	0.047354066	-0.018964349	0.060857039	0.054105254	0.041978248	0.007205975	0.002817369	0.027143574	-0.012924598	-0.004054276	0.000597643	0.001472584	0.024606887	0.008890567	-0.030353605	0.013925027	-0.008941664	-0.014655886	0.031698194	0.021920912	-0.035437018
HRNB027	tytleri	-0.033501786	0.101870339	-0.015216653	-0.007920053	-0.003924191	0.007373413	-0.00441594	0.02720054	-0.015613939	0.004538886	0.015412807	0.024694957	0.002165412	0.074218182	0.061764225	0.041778337	-0.002621179	-0.011778712	-0.018481322	-0.004827381	0.004803798	0.01118982	0.01951983	-0.030360457	0.009749	-6.86E-05	-0.00592331	-0.006557555	0.028960947	0.053729842	-0.033243995	-0.014408901
HR324	tytleri	-0.02987205	0.101345578	-0.00561927	-0.018136268	-0.004433658	0.03908692	-0.034398099	0.012214636	0.003116723	-0.034178998	-0.022645202	0.052055043	-0.007751206	0.035098116	0.025528376	-0.002264626	0.014317538	-0.016358156	0.013843535	0.011937886	-0.044911414	-0.018011843	0.02104311	-0.008163538	0.030410338	-0.023790621	0.02017206	0.043790079	-0.027968137	0.045029906	-0.005062514	0.006381503
HRNB031	tytleri	-0.030798394	0.098014514	-0.021738204	-0.015441451	-0.002301165	0.009298152	-0.008756392	0.039310677	-0.020476467	-0.010622067	0.019910431	0.018992382	0.005654017	0.107933568	0.103303403	0.060750571	-0.026958991	0.002281266	-0.071888747	-0.034879088	0.033309244	0.016998422	0.053770639	-0.1189097	0.046556957	-0.032570721	0.002726279	-0.07474206	0.022139013	-0.024303707	-0.083701295	-0.03611358
HRNB038	tytleri	-0.032261674	0.094751811	-0.014669644	-0.005016504	-0.004872148	0.014639678	-0.008558821	0.017959022	-0.008454232	0.00579588	0.015066989	0.001697628	-0.00731543	0.067167606	0.048247211	0.019368821	0.005017523	0.016804596	-0.018315428	-0.016199194	0.015666241	0.008439357	0.02604688	-0.023106752	0.01777941	-0.010959932	-0.002341257	-0.005416547	0.016596341	0.0076038	-0.010811025	0.029495997
HRNB019	tytleri	-0.028775322	0.093224431	-0.017130471	-0.010258991	-0.015749252	0.002996493	-0.014079726	0.03134078	-0.008871374	-0.010427232	-0.000273635	0.022327039	-0.012334584	0.05925611	0.039654777	0.049010922	0.00449196	0.017945024	-0.032745395	0.004794906	0.035793394	0.008105477	0.026837425	-0.016735734	0.055422294	-0.028367349	-0.013264222	-0.026649921	-0.001973432	0.017564253	-0.006793962	-0.001045681
HRNB022	tytleri	-0.029224382	0.092654762	-0.013938355	-0.000275625	-0.004616695	-0.00177558	0.002168454	0.025031804	-0.020510677	-0.004149783	0.005194661	0.007573587	0.002243961	0.081530788	0.050293593	0.016409596	-0.018294015	-0.037417415	-0.005527896	0.0020352	0.03466435	0.010137833	0.026064072	-0.006195827	0.00972363	-0.03052664	0.003926548	-0.008671012	-0.030108755	0.008676439	-0.007159374	-0.003633212
HR309	tytleri	-0.028837333	0.092522008	-0.013986586	-0.018166737	-0.006277999	0.016619499	-0.016376991	0.024680479	-0.008416389	0.002809999	-0.013774075	0.034375277	0.002207922	0.058533274	0.067813579	0.007132065	-0.017571194	-0.043365763	-0.003588573	0.04514125	0.065020866	0.040375718	-0.092686234	-0.076615231	-0.003756136	0.028501095	0.029521016	0.048877382	0.011018733	0.029658504	0.088020133	-0.038953069
HRNB041	tytleri	-0.028112304	0.092352742	-0.015662274	-0.018504068	-0.006647057	0.018098043	-0.006513617	0.027534332	-0.013441769	-0.00270012	0.007223643	0.024510209	0.005800099	0.087339266	0.073235243	0.049760576	-0.007054586	0.008300467	-0.055890262	-0.011895484	0.016834576	0.00294589	0.049540592	-0.096100462	0.036257677	-0.051762123	-0.039098383	-0.066614209	-0.043276122	-0.013684297	-0.06231592	-0.02842036
HRNB040	tytleri	-0.024676126	0.089255906	-0.014211095	-0.021648532	-0.017494992	0.023996129	-0.011047075	0.027851318	-0.016711019	-0.018401699	0.007102684	0.033743264	-0.017609837	0.076309951	0.064325853	0.040786078	0.003497853	-0.012507455	-0.041903963	-0.018571116	0.00503489	-0.010069602	0.089404057	-0.075687609	0.05489331	-0.054562784	0.047033152	-0.04723437	0.010317996	0.090451434	-0.045488722	0.042596089
HRNB030	tytleri	-0.025924598	0.087257235	-0.013487147	-0.014319356	-0.03279152	0.009380946	-0.017048523	0.036112237	-0.007712253	-0.00901841	0.014145416	0.005382352	-0.016326349	0.085335401	0.085877194	0.078208584	-0.053127819	-0.037756775	-0.076828848	0.010576243	-0.001787542	0.021740102	0.144673802	-0.069630314	0.135101213	-0.049817473	0.115603249	-0.129501102	-0.068563786	0.11977662	-0.02807747	0.042653926
HR318	tytleri	-0.02029863	0.086439087	0.010006839	-0.050812458	-0.053903001	0.142413585	-0.210858548	0.164966922	0.440458836	0.351333744	0.095309381	-0.281193899	-0.041958744	-0.049763622	-0.022886667	0.030642006	-0.021594444	0.0039318	-0.010938959	-0.009428157	-0.0114883	0.001882412	-0.019389745	0.025508082	-0.00554035	0.005220791	-0.021374088	-0.009724933	-0.008976069	-0.000327994	0.000695666	0.004882093
HR307	tytleri	-0.022795262	0.086282922	0.003767757	-0.039283502	-0.00810422	0.022493172	-0.029628661	0.033385848	0.004357632	-0.023500921	-0.023981134	0.033538501	-0.002989433	0.033497911	0.030092716	-0.020479451	0.030047059	-0.02127729	0.044311342	0.00923146	-0.015083749	0.01372418	-0.069154034	-0.086310584	0.027918555	0.021370834	0.041963942	-0.008702841	0.028369792	-0.055105688	-0.007960326	-0.019062917
HRNB033	tytleri	-0.024282554	0.085827698	-0.012458144	-0.018715755	-0.009648176	0.012418593	-0.019295687	0.035631529	-0.005440124	-0.000683992	0.012674363	0.004617399	-0.019401712	0.059490283	0.055429616	0.044787888	-0.003649553	-0.008842871	-0.014734098	-0.011183667	-0.000470411	0.00176404	0.071313337	-0.04899271	0.062091335	-0.001486902	0.045968991	-0.042513101	0.024804248	0.062421521	-0.028421175	0.029611751
HR327	tytleri	-0.019158547	0.082337343	0.002829234	-0.032190682	-0.013635444	0.027526584	-0.033938211	0.002342832	0.010980531	-0.023268465	-0.01617086	0.056147222	-0.016970285	0.000450771	0.025876729	0.039013419	0.036311948	0.000194464	-0.012439156	0.015820587	-0.020889487	0.004963405	0.013343601	-0.012666604	-0.012999949	0.006517236	0.024005786	0.044235591	-0.007384783	0.021732808	-0.020071949	-0.000816854
HRNB028	tytleri	-0.018420887	0.07885215	-0.006739591	-0.026686275	-0.023446961	0.026191765	-0.016534665	0.015158327	-0.006221846	-0.024262965	-0.002218036	0.028582598	-0.024917093	0.067900129	0.070056487	0.066652227	-0.007946184	-0.011638235	-0.062105229	-0.002480803	-0.014015369	-0.000986995	0.141568792	-0.071002623	0.137525993	-0.065336208	0.100759905	-0.106469209	-0.018751326	0.13076656	-0.059857845	0.067439355
HR303	tytleri	-0.020692245	0.075292198	0.000880416	-0.033055711	-0.008019377	0.022814665	-0.018051353	0.018625804	-0.009122389	-0.007565723	-0.011641784	0.042583453	0.005814921	0.011465799	0.027332025	-0.004057289	4.56E-02	-0.052639967	0.040590674	0.031004675	0.04308921	-0.015228059	0.032121147	-0.064425249	0.049538436	0.005262673	0.028548653	0.005472967	-0.018582282	0.046884445	-0.025671313	0.051751986
HR319	tytleri	-0.01793523	0.067574933	0.012149039	-0.019703747	-0.031792534	0.045257816	-0.044238637	-0.006432341	0.024145968	-0.043237576	-0.032076707	0.050537228	-0.024864501	-0.004403466	-0.009858847	-0.030564822	0.060305988	0.003120666	-0.041802375	0.057976576	-0.067702615	-0.030666482	0.029377382	-0.015053092	-0.013624709	-0.009107203	0.003442871	0.110186871	-0.009851491	0.013240606	0.006279545	-0.006998783
HR326	tytleri	-0.035108085	0.063195017	0.028969127	-0.038704246	-0.051236449	0.142318839	-0.193237013	0.155997806	0.422208772	0.329352157	0.096948481	-0.267476993	-0.038306223	-0.047609566	-0.036255733	-0.008015266	-0.0202865	0.003381232	-0.015479806	-0.005969591	-0.004881737	0.008101819	-0.007743726	0.018503314	-0.00705713	0.006349141	-0.015404346	-0.001591298	0.005901267	-0.001773244	0.004206672	0.000734015
HR379	tytleri-gutturalis	-0.037997499	0.097561317	-0.00419279	-0.023368612	0.008807269	0.028487681	-0.028041028	0.022580475	-0.00212216	-0.008913641	-0.020135507	0.05002515	-0.000209156	0.039955329	0.043142868	-0.00382142	0.020412621	-0.0184243	0.054573572	0.010678531	0.023501414	-0.010062555	-0.008951634	-0.014415311	0.007028452	-0.010100672	0.009796073	0.012917513	0.02211796	0.054013026	0.003832781	0.008605817
HR1424	tytleri-gutturalis	-0.034593984	0.091259521	-0.015857298	-0.005244346	0.031607424	-0.013953008	0.007103335	0.011692271	0.023044595	-0.00387936	-0.014235237	0.039339447	-0.019267638	0.00361737	0.098486966	-0.002839897	0.010504123	-0.02578151	0.001324137	0.004649298	0.0263066	0.006116691	-0.006307277	0.013666248	-0.025007991	-0.003018626	-0.016980475	-0.026686255	0.029964381	0.051687662	0.010556399	-0.012037317
HR364	tytleri-gutturalis	-0.02739848	0.082424776	-0.007306744	-0.033702837	-0.000803963	0.024878829	-0.030537822	0.022206255	-0.00626292	-0.021177604	-0.020742685	0.046749828	0.01333534	0.027035637	0.058602627	0.011315105	0.021493685	-0.016359202	0.047169187	-0.022312814	-0.017983379	-0.011921909	0.079299057	0.002827139	0.056857326	0.09281687	-0.000552165	-0.021755148	0.071745943	0.057228554	-0.028637888	0.069524192
HR450	tytleri-gutturalis	-0.028643283	0.073781034	0.000932303	-0.04083301	-0.000993784	0.041756493	-0.038322818	0.011134804	0.013819189	-0.018724699	-0.025822835	0.060026468	-0.002376564	-0.007949264	0.035339963	0.039194801	0.013026356	-0.023524637	0.073335836	-0.01112093	0.001251746	-0.044107366	1.68E-03	0.001756484	0.011069185	-0.014601469	-0.014932378	-0.034153994	0.02919805	0.037210059	0.025927035	-0.019527173
HR1433	tytleri-gutturalis	-0.031774015	0.071441642	-0.00726197	-0.037002065	-0.001820076	0.027190388	-0.01753992	0.004476913	-0.017874864	-0.001060242	-0.021742567	0.039443362	0.011206657	0.010605339	0.054103216	0.050514217	0.016640273	0.031231821	0.005676654	-0.026695147	0.049525453	0.009696304	0.033839726	0.046557942	-0.026373389	0.073692115	-0.07421629	-0.025398656	-0.011619875	0.000749253	-0.049618546	0.028941009
HR1512	tytleri-gutturalis	-0.026818347	0.067411734	-0.007320015	-0.022209644	-0.020427011	0.036757222	-0.03204015	-0.008859618	0.00493195	-0.033122373	-0.010773811	0.050516354	-0.021136852	-0.000855514	0.00635377	0.035374463	0.012809279	0.029130834	-0.003132472	-0.007323846	-0.027613277	-0.039585328	0.019732105	0.036994615	-0.028186226	0.003209922	-0.016177404	0.028809988	0.029529327	-0.04827988	0.026998768	-0.005878627
HR1343	tytleri-gutturalis	-0.029485836	0.066374288	-0.006207898	-0.02606166	0.0362214	-0.02385705	0.004972642	-0.003152997	0.029127285	-0.02111757	-0.05394246	0.046145923	-0.012794665	-0.047279918	0.0767798	-0.045876796	0.033123829	0.001411518	-0.014408414	-0.014253506	0.005459798	-0.027104673	0.014843566	0.002199512	0.048192807	0.023884004	-0.047939592	-0.026318858	0.053615008	-0.063819303	-0.016400138	0.042148641
HR1411	tytleri-gutturalis	-0.036089697	0.065527302	0.011473948	-0.013454829	-0.00100977	0.037896467	-0.018665259	0.0121877	-0.00048965	-0.023608527	-0.027389884	0.040995878	-0.013590073	0.009078637	-0.006330602	-0.031582799	0.01932888	-0.048282088	-0.021104325	0.010835632	0.006760373	-0.008285047	-0.008950159	0.018974628	0.0036845	0.027268534	-0.010020529	-0.019835111	-0.004437407	0.052839293	0.032514271	0.005846201
HR1319	tytleri-gutturalis	-0.021840201	0.065306077	0.011189275	-0.031760499	-0.012981291	0.044880987	-0.042455443	-0.017364906	0.015454573	-0.040731852	-0.044514966	0.068636683	-0.010083034	-0.052528505	-0.036320579	-0.009489523	0.077635107	0.010500691	-0.016484975	0.026782877	-0.072139885	-0.059901799	0.011771641	0.013592833	-0.015993772	0.025704545	0.011133017	0.078328314	0.04122208	-0.089477399	-0.023416203	0.033374923
HR1324	tytleri-gutturalis	-0.029871419	0.064444793	0.012796731	-0.020352329	-0.010554767	0.04272837	-0.021971024	0.015275092	0.023715643	-0.027089181	-0.029808652	0.055234648	-0.005003068	-0.005315178	0.008949116	-0.052469664	0.033721454	-0.018446891	-0.001247859	0.017218583	-0.008065134	-0.004544885	-0.001595672	0.023090576	-0.016832184	0.00404962	0.041989196	0.012796722	0.017495415	1.51E-02	0.000222389	0.015873376
HR1362	tytleri-gutturalis	-0.043407731	0.059785694	0.010169941	-0.027602741	0.005004691	0.044148676	-0.000883616	0.026566603	-0.007384291	-0.008288175	-0.007816451	0.030865573	0.034430419	-0.00792671	0.030055576	0.000213318	-0.008338899	-0.018232806	0.049511712	-0.022616214	-0.00251064	0.004490146	0.062900532	0.035019379	0.052850266	-0.003980372	0.02510778	-0.027642773	0.042485904	-0.0179367	0.015309966	0.008116294
HR1331	tytleri-gutturalis	-0.044407602	0.05953037	0.019876479	-0.012604002	-0.006862288	0.047210625	-0.015009256	0.005804015	0.006549889	-0.015233513	-0.009647661	0.04893114	-0.001570243	0.038497829	-0.000373131	-0.070171045	0.050817503	0.015477706	-0.023945166	0.033972683	-0.011193021	-0.005593706	0.03299764	-0.024795596	-0.01159461	-0.013392768	-0.029056015	0.015566109	-0.001235415	0.009766395	-0.001888007	0.004069546
HR361	tytleri-gutturalis	-0.034815428	0.059527373	0.008326832	-0.01449567	0.025928139	-0.009719433	0.010294269	-0.013062286	0.033511354	-0.011811538	-0.024676869	0.034228751	-0.030733224	0.002050026	0.041388683	-0.076007747	0.023047702	-0.016814875	-0.000937595	0.036873961	0.027403638	-0.032411849	0.034642659	-0.040075933	-0.014224693	0.034107803	-0.034159599	0.005877787	0.038939368	-0.01220205	0.025679564	0.080318095
HR1410	tytleri-gutturalis	-0.036171597	0.057987115	-0.011605359	-0.016786921	0.01697004	-0.007858998	-0.014856616	-0.036392616	0.041960727	-0.032230322	-0.043827218	0.027563389	-0.04787966	-0.02606799	0.040468801	0.039132909	-0.000200748	0.055409371	0.024639085	0.008790333	-0.012039955	-0.021743563	-0.020840023	0.04815416	-0.048225423	0.00264623	-0.04967899	0.072643247	-0.02187261	-0.013233333	-0.029090812	0.000292139
HR1330	tytleri-gutturalis	-0.035318867	0.050925287	0.026409148	-0.028335578	-0.012157008	0.048138322	-0.014915906	0.010638707	0.016479669	-0.015044761	-0.016749998	0.052863978	0.002615874	-0.008599799	-0.018706906	-0.077754332	0.055375939	-0.010517689	0.003123894	0.031064124	0.002403873	-0.026850006	0.020605265	-0.001044801	0.009913178	0.009105234	0.011685597	0.016280505	0.014587444	-0.010464659	0.022519334	0.033539135
HR1350	tytleri-gutturalis	-0.02511612	0.04444184	0.006105501	-0.019218818	-0.021463275	0.056622556	-0.013503735	0.007875739	0.008248439	-0.031348077	-0.02894837	0.038407748	-0.016470743	0.003574282	-0.032560644	-0.073586995	-0.084752315	-0.055778982	-0.060914806	0.126277546	-0.059337508	-0.063266341	0.021344486	-0.038798733	-0.056424519	0.1184041	-0.041131361	0.015140909	0.025352145	0.106911328	0.065566593	0.04133098
HR1379	tytleri-gutturalis	-0.039796975	0.039844183	-0.00656457	-0.038100456	0.006942715	0.048780305	-0.022434421	0.016888623	-0.002717277	-0.009478046	-0.025244499	0.065159147	0.007227425	-0.028439579	0.042424177	0.080285123	-0.003210911	-0.03754007	0.100525145	-0.077410044	0.058100882	0.021801739	-0.007881097	-0.04892557	0.055053455	0.046183756	-0.008887024	-0.285238123	0.048340049	-0.031367905	0.108523303	-0.010246225
HR1457	tytleri-gutturalis	-0.045630092	0.038396038	0.014161022	-0.033380044	-0.007732067	0.047216014	-0.012696726	0.012411396	0.010806203	-0.028988379	-0.029149465	0.057065844	-0.007360304	-0.010534434	0.008923912	-0.013960839	0.043931041	-0.018618807	0.016939299	0.032692391	-0.044431891	0.003397716	0.01368389	0.036818189	-0.013746299	0.030024921	0.014734985	-0.035739722	-0.016533532	0.052233651	0.004012451	0.016384431
HR1341	tytleri-gutturalis	-0.026375466	0.035344126	-0.014215822	-0.02447025	-0.022838962	-0.016072481	-0.014817035	-0.05481947	0.057527014	-0.06829177	-0.03232794	0.027289256	-0.063105691	-0.051965027	0.040062318	0.066073795	0.042691356	0.213976404	-0.139353505	0.051049176	-0.190615055	-0.099775819	0.063458491	0.108840475	-0.078041352	0.133925951	-0.012227189	0.089109217	0.071884471	-0.178570314	-0.095622515	0.055281635
HR1332	tytleri-gutturalis	-0.036741588	0.034688128	0.01691068	-0.023728499	-0.022723527	0.046475283	-0.018932345	-0.001316414	0.007078248	-0.041391457	-0.035576213	0.057916882	-0.007356358	-0.027146419	-0.055502904	-0.071253458	0.075059084	0.009550617	-0.094857939	0.046307955	-0.029971168	-0.039172541	0.05291567	-0.039941108	-0.058992524	0.126693301	-0.014647658	0.079807481	0.07235838	-0.117275237	-0.000249042	0.068832308
HR1470	tytleri-gutturalis	-0.049930738	0.034569154	-0.004988959	-0.038083499	0.000273617	0.034504037	-0.029652057	0.023253434	-0.020400581	-0.030955426	-0.017693222	0.05813492	0.01981179	-0.02716083	0.029783359	0.197989704	-0.048905789	-0.052613746	0.195578799	-0.159544517	0.157364105	0.01544577	0.033558518	0.161051257	-0.082989	-0.028728351	-0.198306515	-0.231810207	0.020900506	0.069369749	-0.033618874	-0.032749586
HR432	tytleri-gutturalis	-0.037768084	0.033728201	0.00337413	-0.005813267	0.031732003	-0.04535612	0.030994744	-0.04120727	0.07686667	-0.03848595	-0.032696108	0.005929159	-0.067243516	-0.05380363	0.042097028	-0.148698723	-0.00491775	0.080340451	-0.128135041	0.011120542	-0.015616478	0.042471796	0.041717797	-0.122880941	-0.085852808	0.179952716	0.066815007	0.014377428	-0.027569203	0.157994469	0.099646778	0.043811806
HR1471	tytleri-gutturalis	-0.048064627	0.027384282	-0.008813315	-0.018325448	0.023956998	-0.001050633	-0.008193557	-0.02757513	0.041818297	-0.046158649	-0.03350747	0.055132294	-0.025673357	-0.126660082	0.075309101	0.10019004	0.004483901	0.089447771	0.083133806	-0.085073291	0.026208959	-0.005858122	0.058749261	0.177251397	0.129399299	-0.062801736	-0.208839798	-0.303611926	0.122176497	0.039379293	0.007262906	0.034106241
HR382	tytleri-gutturalis	-0.054571867	0.012798391	0.026822796	0.000844889	-0.019984731	0.062647915	-0.005860035	-0.001671675	0.004105112	-0.025264083	0.000258578	0.034421453	0.013635146	5.50E-05	-0.052769476	-0.080503304	-0.01087012	0.000592405	-0.042858462	0.041505873	0.066120142	0.022331748	0.029978413	-0.033829555	-0.022102997	0.005460962	0.007319504	0.044146846	0.017417129	-0.029026407	0.073563415	0.008801297
HR347	tytleri-gutturalis	-0.055982201	0.005810249	0.010250824	-0.016465471	0.010948057	0.0108944	0.011325835	-0.008509746	0.040036221	-0.031251849	-0.031527562	0.038121003	-0.025541103	-0.059421976	0.004760673	-0.050309022	0.005209925	0.014551293	-0.069468841	0.026736396	0.023358565	0.018621265	0.018455933	0.016040873	-0.048876122	0.028420981	-0.003639713	-0.005733357	-0.036003025	0.062613073	0.031099873	0.0268859
HR1425	tytleri-gutturalis	-0.044227345	0.005233491	0.009942808	0.000192117	0.018392402	-0.052088835	0.042251805	-0.040797298	0.092228143	-0.023671121	-0.029174283	0.026642506	-0.047216592	-0.095731294	0.085239202	-0.073989608	0.063460862	0.124336594	-0.021774741	-0.025024478	0.010647396	0.066083238	0.05145906	-0.044591053	-0.048206313	0.111550796	0.02169506	0.032753786	0.061560672	-0.021184684	0.092342004	-0.137858582
HR1392	tytleri-gutturalis	-0.053541821	-0.007875229	0.033323922	-0.017532494	-0.031451435	0.050822688	-0.014055674	0.005221899	0.002414514	-0.011133789	-0.004331034	0.032860245	0.02325812	-0.019101226	-0.049082621	-0.029625127	0.028662988	0.015380037	-0.06952215	0.013926564	0.002696222	0.009962242	0.053631114	-0.044531727	-0.105668786	0.046757361	0.050353736	-0.058387926	0.152423331	0.033992186	-0.079994189	0.033443657
HR358	tytleri-gutturalis	-0.092121704	-0.088281348	0.044240108	0.00478539	-0.0276	0.02236212	-0.000231958	0.007670484	-0.022434267	0.004041322	0.033892813	0.00522145	0.01331468	0.015508836	-0.035575476	0.013120698	0.0582726	-0.011153228	0.032721969	-0.038946747	0.009675578	0.016991463	0.00625604	-0.047629451	0.111183615	-0.06516156	0.06530342	0.050412831	0.04476292	-0.035369465	-0.007263407	0.00922623
